@relation MicTrain
@attribute f_0 numeric
@attribute f_1 numeric
@attribute f_2 numeric
@attribute f_3 numeric
@attribute f_4 numeric
@attribute f_5 numeric
@attribute f_6 numeric
@attribute f_7 numeric
@attribute f_8 numeric
@attribute f_9 numeric
@attribute f_10 numeric
@attribute f_11 numeric
@attribute f_12 numeric
@attribute f_13 numeric
@attribute f_14 numeric
@attribute f_15 numeric
@attribute f_16 numeric
@attribute f_17 numeric
@attribute f_18 numeric
@attribute f_19 numeric
@attribute f_20 numeric
@attribute f_21 numeric
@attribute f_22 numeric
@attribute f_23 numeric
@attribute f_24 numeric
@attribute f_25 numeric
@attribute f_26 numeric
@attribute f_27 numeric
@attribute f_28 numeric
@attribute f_29 numeric
@attribute f_30 numeric
@attribute f_31 numeric
@attribute f_32 numeric
@attribute f_33 numeric
@attribute f_34 numeric
@attribute f_35 numeric
@attribute f_36 numeric
@attribute f_37 numeric
@attribute f_38 numeric
@attribute f_39 numeric
@attribute f_40 numeric
@attribute f_41 numeric
@attribute f_42 numeric
@attribute f_43 numeric
@attribute f_44 numeric
@attribute f_45 numeric
@attribute f_46 numeric
@attribute f_47 numeric
@attribute f_48 numeric
@attribute f_49 numeric
@attribute f_50 numeric
@attribute f_51 numeric
@attribute f_52 numeric
@attribute f_53 numeric
@attribute f_54 numeric
@attribute f_55 numeric
@attribute f_56 numeric
@attribute f_57 numeric
@attribute f_58 numeric
@attribute f_59 numeric
@attribute f_60 numeric
@attribute f_61 numeric
@attribute f_62 numeric
@attribute f_63 numeric
@attribute f_64 numeric
@attribute f_65 numeric
@attribute f_66 numeric
@attribute f_67 numeric
@attribute f_68 numeric
@attribute f_69 numeric
@attribute f_70 numeric
@attribute f_71 numeric
@attribute f_72 numeric
@attribute f_73 numeric
@attribute f_74 numeric
@attribute f_75 numeric
@attribute f_76 numeric
@attribute f_77 numeric
@attribute f_78 numeric
@attribute f_79 numeric
@attribute f_80 numeric
@attribute f_81 numeric
@attribute f_82 numeric
@attribute f_83 numeric
@attribute f_84 numeric
@attribute f_85 numeric
@attribute f_86 numeric
@attribute f_87 numeric
@attribute f_88 numeric
@attribute f_89 numeric
@attribute f_90 numeric
@attribute f_91 numeric
@attribute f_92 numeric
@attribute f_93 numeric
@attribute f_94 numeric
@attribute f_95 numeric
@attribute f_96 numeric
@attribute f_97 numeric
@attribute f_98 numeric
@attribute f_99 numeric
@attribute f_100 numeric
@attribute f_101 numeric
@attribute f_102 numeric
@attribute f_103 numeric
@attribute f_104 numeric
@attribute f_105 numeric
@attribute f_106 numeric
@attribute f_107 numeric
@attribute f_108 numeric
@attribute f_109 numeric
@attribute f_110 numeric
@attribute f_111 numeric
@attribute f_112 numeric
@attribute f_113 numeric
@attribute f_114 numeric
@attribute f_115 numeric
@attribute f_116 numeric
@attribute f_117 numeric
@attribute f_118 numeric
@attribute f_119 numeric
@attribute f_120 numeric
@attribute f_121 numeric
@attribute f_122 numeric
@attribute f_123 numeric
@attribute f_124 numeric
@attribute f_125 numeric
@attribute f_126 numeric
@attribute f_127 numeric
@attribute f_128 numeric
@attribute f_129 numeric
@attribute f_130 numeric
@attribute f_131 numeric
@attribute f_132 numeric
@attribute f_133 numeric
@attribute f_134 numeric
@attribute f_135 numeric
@attribute f_136 numeric
@attribute f_137 numeric
@attribute f_138 numeric
@attribute f_139 numeric
@attribute f_140 numeric
@attribute f_141 numeric
@attribute f_142 numeric
@attribute f_143 numeric
@attribute f_144 numeric
@attribute f_145 numeric
@attribute f_146 numeric
@attribute f_147 numeric
@attribute f_148 numeric
@attribute f_149 numeric
@attribute f_150 numeric
@attribute f_151 numeric
@attribute f_152 numeric
@attribute f_153 numeric
@attribute f_154 numeric
@attribute f_155 numeric
@attribute f_156 numeric
@attribute f_157 numeric
@attribute f_158 numeric
@attribute f_159 numeric
@attribute f_160 numeric
@attribute f_161 numeric
@attribute f_162 numeric
@attribute f_163 numeric
@attribute f_164 numeric
@attribute f_165 numeric
@attribute f_166 numeric
@attribute f_167 numeric
@attribute f_168 numeric
@attribute f_169 numeric
@attribute f_170 numeric
@attribute f_171 numeric
@attribute f_172 numeric
@attribute f_173 numeric
@attribute f_174 numeric
@attribute f_175 numeric
@attribute f_176 numeric
@attribute f_177 numeric
@attribute f_178 numeric
@attribute f_179 numeric
@attribute f_180 numeric
@attribute f_181 numeric
@attribute f_182 numeric
@attribute f_183 numeric
@attribute f_184 numeric
@attribute f_185 numeric
@attribute f_186 numeric
@attribute f_187 numeric
@attribute f_188 numeric
@attribute f_189 numeric
@attribute f_190 numeric
@attribute f_191 numeric
@attribute f_192 numeric
@attribute f_193 numeric
@attribute f_194 numeric
@attribute f_195 numeric
@attribute f_196 numeric
@attribute f_197 numeric
@attribute f_198 numeric
@attribute f_199 numeric
@attribute label {A,B}
@data
3.8407845,3.853805,3.8346107,3.8234298,3.975951,3.7708669,3.9164634,3.9009242,3.7953856,4.0035152,4.03703,4.0726237,4.1465898,4.116698,4.5197406,4.336028,4.078548,4.3342423,4.6767077,4.7715573,5.015443,4.712279,6.106466,5.7389007,7.934082,9.050372,3.0102816,12.527122,7.0780635,13.578492,13.945141,15.4991665,20.51025,12.24065,21.325882,18.28516,43.143463,52.28203,20.394262,34.633793,33.387318,39.44955,39.34363,32.17302,56.64965,40.39739,34.995495,28.555336,61.576923,57.564564,42.61601,47.952892,57.182262,24.559042,29.293966,24.636238,26.292757,23.857965,25.675558,31.49614,14.57431,38.78478,31.27759,42.988922,42.690575,32.61908,17.15217,35.3141,30.7245,69.55462,30.591719,41.08305,63.74778,22.251024,39.3532,22.998419,32.619453,26.837194,23.840837,21.874449,25.776684,38.67257,12.535717,15.333408,18.63996,35.761425,18.63587,22.945242,15.803281,14.426703,15.36337,18.301516,20.944828,26.767456,27.548042,14.212859,21.675976,25.170404,18.34095,25.248625,32.87708,26.356625,22.149837,27.655045,36.07439,33.20869,16.74272,20.402023,12.538365,12.882731,8.449448,17.990465,15.93791,13.228565,34.52509,11.108611,17.38514,21.664606,9.269049,11.65488,28.130144,14.268748,11.452533,8.4376745,13.630817,24.691889,14.720965,12.068449,10.337722,9.752762,26.745283,18.966476,22.353777,20.935024,11.089966,24.190815,21.169952,18.956373,14.519757,24.771446,11.683811,13.522938,32.600872,17.897877,14.233659,10.978682,9.541575,10.691365,9.289697,28.20042,24.600113,20.810854,15.0763235,21.354298,13.210373,17.239208,13.934274,22.130167,9.671465,26.087383,18.749994,11.355951,15.314509,16.280146,10.939472,12.934927,9.825818,20.2222,14.246025,10.264276,11.931672,13.876881,8.791689,12.341014,6.272196,19.324612,2.79305,8.753261,9.869944,3.6973727,14.262246,8.921117,12.789334,10.705615,14.627758,7.970324,7.848969,11.899137,20.49932,19.137426,6.3557453,11.279982,10.235836,11.123879,12.653177,9.936162,4.785286,9.379661,6.4608984,0.0,A
3.3799763,2.15087,2.0725381,1.7685907,2.265964,3.407872,3.8022528,3.6070766,1.9184672,2.4037137,2.6188443,2.6212754,2.9307022,3.8241298,3.467076,3.4125853,3.47632,2.5010731,2.952903,3.7722917,3.9892726,3.091119,3.678899,5.676772,6.786185,5.504678,8.038332,15.059325,18.574104,16.26254,33.512947,34.032047,39.742405,44.26903,49.366467,31.307625,44.77937,91.65344,37.392372,61.014633,85.18687,88.77618,91.71187,50.583878,39.00469,38.881638,57.76025,68.14578,53.515526,40.03494,45.989624,84.07822,45.76163,56.01374,63.36594,58.50843,34.792496,29.686962,54.76143,48.534615,32.433197,34.74618,47.71163,45.387383,55.63265,47.729095,44.21025,30.233776,39.158314,25.093296,29.011227,25.039358,39.787518,43.955574,45.77125,29.126198,29.232231,21.905704,32.973564,30.706377,38.827305,25.163914,27.215813,23.284237,25.806509,33.387943,33.63649,27.91982,32.578583,19.458693,17.921913,37.403034,22.764355,29.965979,15.955085,29.65597,39.996452,48.358997,27.75408,29.024704,22.806551,26.736008,13.195872,17.608456,24.94576,21.364544,19.477188,24.599886,20.127657,16.44509,21.819603,19.586145,22.88722,11.729445,30.223715,23.92015,14.492378,17.901007,15.48448,20.247862,20.801752,14.75005,24.188457,17.126308,15.185942,13.501934,9.005694,16.785633,22.928375,20.071669,16.737669,16.357956,21.112337,25.338476,17.156721,26.234797,25.079155,12.970361,19.314075,15.679358,20.475592,14.5993185,26.26425,22.211403,20.72085,18.991228,12.172255,13.395889,13.955502,12.290456,12.680358,12.063867,22.844515,15.581939,13.133006,22.331207,15.132431,16.006187,24.300894,16.370094,15.699577,14.089976,30.299557,10.4513,19.728504,8.744956,10.312262,18.976189,22.730356,12.63538,12.003266,18.15723,14.644772,23.164686,17.98938,10.795098,15.028493,9.911513,11.467639,9.894976,13.574,9.772041,9.176909,15.226133,17.852736,11.334206,5.8038893,11.633317,11.966124,11.324559,15.770817,13.045858,9.405792,12.246466,14.854943,8.864385,11.501236,10.148274,17.027079,0.0,A
1.2005975,1.1925662,1.183309,1.1678864,1.2342484,1.3577923,1.2769439,1.1061311,1.3408278,1.235236,1.1833218,1.2770956,1.2992737,1.2047329,1.4956682,1.1991067,1.2642014,1.1203371,1.5707394,1.5339482,1.6424025,1.6700244,2.2832074,1.9925619,3.47445,3.0243933,2.9848313,3.1958227,6.1904254,7.555023,10.058142,14.285064,9.027105,7.219711,19.93232,12.487641,22.997032,22.313534,11.145816,22.138027,14.199701,13.613917,27.293848,38.697372,19.674383,17.251423,12.743061,21.522854,16.801533,13.49074,6.7757907,14.864932,14.724166,10.355982,10.298255,16.885103,15.083195,20.243427,17.135319,14.6710005,25.214523,10.669797,10.985539,10.022405,8.403301,8.761406,17.051193,8.383923,19.908422,15.102722,15.0957365,10.212635,14.821783,23.561943,10.538835,6.7370024,8.027096,14.781598,11.09645,7.466636,10.267702,10.081267,8.306107,10.494886,9.46647,11.107922,17.15577,5.674185,6.6388245,9.025863,9.215924,13.881428,7.9213724,7.740721,9.164689,5.4940166,5.9546556,4.1227694,11.837144,11.324064,4.6124396,5.7341027,4.099361,5.0326877,8.204739,8.11722,9.458076,7.4781713,17.399303,6.739472,13.176177,7.591354,7.4513044,8.519915,4.8917418,7.973119,9.580544,10.327464,6.9313145,4.693014,2.7545526,7.765072,4.803668,3.6937616,7.3128533,8.853745,7.3374534,4.9884667,5.831604,7.1758747,5.0029497,4.3221498,2.1922317,3.291849,7.0810547,7.9157457,6.488432,4.7775273,5.6404576,4.536891,6.2704945,4.0875816,5.4329705,9.1179495,7.813061,8.167861,6.202154,4.464262,6.379673,3.8609369,5.1424456,4.714964,2.7007225,10.26861,2.7246048,2.5578544,6.3159094,2.95992,4.04172,5.1466956,5.088495,5.1613173,5.7481427,4.220548,8.667353,6.1024814,6.3967767,4.0555468,4.895326,5.1843047,6.466407,4.312269,2.7523682,2.1936297,3.1097176,1.5690737,2.5726423,3.8935575,2.5815904,3.0186496,2.8208926,2.9473827,1.4660543,3.868308,3.7418187,1.6579835,6.9899974,2.078674,5.6769385,2.7007,3.1586113,3.9912508,2.9701402,4.511249,7.9800963,3.224918,3.256161,4.2476234,3.8451068,0.0,A
5.1014013,3.677358,5.1002502,6.7581935,7.8426313,6.421402,4.127374,4.738034,3.7002213,4.363743,3.0559552,4.166152,7.718673,8.897998,3.6819918,5.4877787,8.142816,5.4610314,4.283541,4.028557,5.3501797,6.7743487,4.5552254,6.170641,12.223546,21.714146,21.744589,18.460346,35.973076,36.431232,38.936615,60.10624,33.978535,41.830997,35.459908,47.699024,64.25389,65.727295,60.74455,68.302956,92.19336,95.30183,116.938156,66.23946,65.432,55.066353,55.29024,83.12158,86.64929,53.386066,59.692226,104.19961,180.8207,95.93809,73.287834,63.72188,56.8092,68.515015,60.0807,51.809483,72.28155,58.733883,57.790203,43.08771,78.7289,68.74398,86.015144,84.42972,70.72614,48.15251,101.23118,29.184776,74.94983,75.55115,70.381874,125.2991,70.66338,40.530167,59.506275,42.92368,70.37177,34.586845,49.34814,56.219635,65.29697,54.62295,47.940502,50.774685,29.157722,52.830833,64.861595,56.03463,33.29388,41.153683,51.94138,38.19534,34.93704,45.57927,41.42337,55.616932,63.123425,36.71279,25.462042,40.412354,27.862408,32.528194,31.420958,12.767971,32.74442,37.217216,54.339413,39.594803,27.606041,55.271038,56.260635,22.42198,30.706085,35.776985,47.097813,51.19963,34.815727,36.328217,49.542835,37.636997,28.930046,37.555916,35.868916,39.13882,21.74741,34.69182,34.32206,23.59198,30.888325,32.125454,21.889542,29.799664,33.677338,30.291712,38.288967,30.429054,25.649689,50.822628,16.708172,27.969286,39.807045,33.370983,27.757084,21.951828,21.484678,27.043226,20.5347,31.53306,23.354586,25.004951,12.150446,16.023092,33.120335,21.001396,21.93307,16.480776,15.603531,29.97948,28.34344,13.014486,18.107971,19.466343,19.42038,21.295473,11.509565,18.91098,22.218374,27.192598,16.633131,19.49374,17.833689,21.312592,28.527163,22.86108,18.924116,24.108469,19.484991,19.864029,18.331978,25.712173,27.540201,14.394625,25.758322,18.909683,29.236021,14.860762,14.495339,20.222208,26.651209,15.736291,14.844271,27.060637,27.402838,15.248626,12.100788,0.0,A
0.11469089,0.13489723,0.17633067,0.2862137,0.43277898,0.1745619,0.45667827,0.49982488,0.31659374,0.42112786,0.31617808,0.16488789,0.26092649,0.32199398,0.22398056,0.62623227,0.40634817,0.6740287,0.75942814,0.65963227,0.7427347,1.0888647,1.0519692,2.061338,2.7970126,3.4495683,4.6257725,8.549443,8.397926,10.532584,9.330757,11.854548,13.313687,21.253374,19.320675,20.625639,20.123917,6.542931,18.229588,12.08678,36.866318,28.526943,30.172998,26.085516,19.715164,28.240875,23.695652,19.568037,18.189934,32.87492,13.549919,25.076433,17.441246,30.095161,23.495056,17.456366,21.048153,23.528275,17.27925,19.156729,18.670843,19.80635,11.500555,8.79755,20.385641,13.060978,8.417638,27.124804,12.094255,25.201616,18.80929,19.579218,19.127518,13.996172,9.128136,20.199259,21.689821,16.169601,16.006784,16.501978,16.421076,18.753405,8.5288105,11.723325,8.475347,18.453505,8.85961,11.554457,20.29533,9.19462,19.887558,15.668314,9.5167,14.919763,14.781888,12.58957,15.277313,14.156143,16.668077,7.155066,10.52645,19.622902,15.336088,10.818448,14.082834,7.9217668,6.2320232,7.1254573,8.963522,13.587876,8.719129,5.0590186,7.764143,10.715645,9.074665,8.186776,6.169408,10.246889,7.812776,7.866385,8.508736,12.133666,7.4633503,8.871511,14.661419,5.283439,10.351064,12.538866,8.8122015,7.161831,4.519181,9.829054,8.060375,16.142422,9.285742,8.43414,9.820832,7.086542,10.658142,11.000291,5.810908,5.2667084,7.471413,5.572469,6.497035,7.572451,7.89307,5.1083045,5.2547317,6.568585,7.896609,4.8972096,13.841796,8.152658,6.834439,5.5275474,7.3454127,8.168651,8.580432,9.116507,8.587514,4.8224115,11.822346,4.918355,6.314483,9.392594,5.7917805,3.090446,7.8864737,8.206238,3.5461445,6.868379,7.265792,5.5225267,4.357431,4.004443,4.730542,5.4946427,5.3067064,7.6321635,4.4731107,3.5070114,7.3802385,4.469185,4.228306,4.322706,6.142525,5.6729007,5.297123,5.569546,4.746096,5.069983,7.5130315,6.5899334,4.625,4.970411,6.3387337,4.6526933,3.4381986,0.0,A
14.728788,12.492381,16.12422,13.629584,15.981208,22.577734,9.914403,9.094307,6.4939704,13.286382,7.9699607,11.833963,13.2017975,8.501814,16.997232,16.814077,16.638544,8.488725,13.963953,14.896875,18.567612,12.578351,10.802099,15.699886,15.062556,24.72255,18.459791,31.401485,32.175735,35.358837,80.0337,38.692345,58.62128,50.238857,75.07552,86.286934,85.12724,184.99164,107.813126,113.97783,73.78978,158.51782,142.90944,109.49017,122.25052,170.37799,133.36075,129.12296,90.86433,107.03883,116.48866,89.30295,184.35606,114.66156,122.66144,94.70935,86.658455,153.04376,99.7358,84.648895,161.72774,105.342926,164.65567,87.4591,48.889,96.73835,109.21116,102.229614,119.52177,125.45811,66.90774,88.89494,116.024734,95.01339,135.6605,93.59167,133.5171,151.43755,61.535133,44.75792,90.559235,57.45345,74.96878,107.04649,96.36411,53.535034,115.03328,77.6056,102.22106,55.631348,103.27166,101.06107,45.920837,61.59744,110.632545,43.730946,39.90273,65.67655,58.39782,30.67453,97.26703,67.87071,27.591888,62.700317,81.434715,58.51586,97.633514,79.19245,59.433964,80.21337,84.34717,42.831673,54.890038,116.43874,70.723946,69.066505,67.443344,82.81928,33.19257,55.82782,94.29625,49.66979,60.49155,80.373314,52.676624,52.09487,30.179188,34.755722,52.925217,42.27377,43.34,28.833391,43.79675,65.0103,80.2437,77.37911,33.304455,34.325375,65.406006,55.547604,37.323647,39.131996,37.593525,49.57615,51.138218,33.226696,46.672165,67.97866,55.442963,52.21902,63.265423,32.841354,50.467457,53.290257,40.810898,41.36242,34.40907,46.39067,63.794193,60.825886,31.656591,41.461174,41.250656,32.078995,39.6902,38.862976,44.895557,35.579926,47.91075,34.356594,28.245787,16.379097,67.87925,37.54658,27.710178,28.915075,23.93982,48.201584,52.8122,25.460659,34.40879,27.406708,68.64091,20.271608,46.740807,45.00502,35.42861,31.075937,26.99487,40.51759,35.56483,38.527023,36.118298,38.551495,31.139057,70.16515,23.35819,20.632317,30.692001,0.0,A
2.8099365,2.6563168,2.1561573,2.1500068,6.1835437,3.3728235,4.06485,3.6393356,3.2253513,6.8901253,3.7878513,3.1104796,3.4157786,4.4846025,3.039917,2.1660159,3.31016,3.717774,3.0983105,4.4509864,2.499511,5.750453,7.163174,4.3149886,7.8419557,5.063229,6.2214384,10.862875,12.77576,35.358837,19.72482,38.692345,58.62128,17.870039,41.625126,19.589619,39.866005,42.174202,71.16859,110.61072,46.640194,54.35748,24.098892,96.41394,122.25052,18.943224,63.960682,51.511536,45.93831,52.732925,116.48866,66.60392,25.933329,74.149536,122.66144,72.24061,33.220154,23.941795,37.030437,84.648895,161.72774,25.984356,51.022507,51.509117,48.889,77.2217,24.111717,58.471535,105.40621,21.51119,26.932178,23.944738,67.36699,53.75555,56.146126,51.23326,133.5171,33.779167,18.87797,14.28631,47.979115,31.457191,73.78282,55.2117,45.300804,53.011387,25.187065,41.10362,49.86568,33.37567,38.40882,33.62425,45.920837,29.797518,41.35508,43.730946,29.0386,55.347733,57.21879,30.96185,23.403559,40.87725,26.649183,40.8403,34.097237,33.93203,17.315058,52.56207,18.595306,28.53677,26.724607,15.2342415,16.428963,20.636614,19.953049,40.855824,25.146885,24.522375,20.197641,42.859055,24.639345,49.66979,60.49155,36.038242,18.538364,32.85397,9.716348,14.272305,18.409815,26.858961,28.12511,20.101963,18.076185,19.634304,40.811443,48.23403,30.042482,10.180162,19.925507,22.65681,22.195,32.108467,26.447975,13.694977,42.72605,9.7022,22.717575,43.85705,43.12139,15.345722,31.106298,32.841354,11.713866,24.693659,40.810898,17.4217,27.400286,30.345362,15.037761,15.540052,7.645665,20.197311,20.268866,10.916347,17.571217,33.71798,12.851785,8.503621,11.553446,14.648839,20.207626,14.888387,11.410644,7.3013277,25.527563,5.668446,19.947412,20.02475,13.000667,10.500164,32.288292,16.970688,11.85153,20.271608,7.119937,15.237658,7.98204,29.851784,14.870196,23.664114,19.47968,14.505723,29.710445,16.432768,12.45126,18.243654,23.35819,20.632317,25.828243,0.0,A
0.98315895,0.9776884,1.0971539,1.20839,1.1666903,1.0360856,1.023827,1.0992676,1.0723292,0.9615765,1.0461913,1.0067652,1.0806247,1.1420062,1.1426713,1.0869651,1.1127089,1.376419,1.5604563,1.6470838,1.589344,1.8662205,1.9637614,3.001065,3.0386052,6.4833016,4.909933,7.0251184,9.061201,9.587261,13.305162,21.20373,23.240692,64.83458,17.292442,29.219095,42.716858,51.63312,49.416443,40.43269,36.217266,59.787357,40.387257,58.806133,61.026264,31.39912,37.326893,33.334473,50.883705,42.126614,41.368847,42.52152,34.612938,40.064144,27.997364,38.392044,30.132223,27.75382,31.608143,47.064983,27.973362,56.68437,66.00141,61.656673,15.455962,44.24044,49.679977,53.679398,19.492743,20.550875,21.504436,29.696796,26.877886,57.41201,17.92997,26.810163,14.185598,31.412975,17.637897,10.221925,10.325203,32.007637,14.756982,32.103725,53.219692,30.69487,35.102245,31.388403,50.29343,18.027636,14.493972,13.630795,25.345232,17.765516,17.40029,7.174082,28.084291,23.184475,22.153742,23.806124,19.045553,22.741392,17.597841,31.495193,7.607669,42.469967,28.960552,22.894669,12.415714,25.86607,18.228527,14.708429,12.964685,26.586258,24.891344,10.218261,32.68691,19.639278,18.325186,9.189641,8.738759,8.223704,16.636972,16.16452,29.98622,22.86842,11.158341,14.52087,12.865904,19.508595,9.546966,10.598667,16.81831,11.260851,10.48324,21.48824,7.5252967,18.573742,22.453619,13.285703,21.438782,12.082006,5.3743596,10.5675335,21.282516,17.82106,23.462769,7.028012,21.472916,7.4314356,9.388166,8.366069,12.503357,9.268374,8.912315,19.282042,14.311018,6.567538,18.71366,7.3408127,16.041246,11.75968,11.782776,13.825472,9.998563,15.529718,11.328306,10.783194,10.407863,9.985902,12.467796,3.2648985,11.392642,15.518202,19.13927,5.4657083,10.934123,10.8243265,14.799286,6.733903,9.086213,6.08253,16.73191,14.562855,16.396166,15.581432,11.561543,15.638745,10.694603,9.528106,8.061822,8.909479,26.643782,7.060033,13.323815,8.317124,12.835069,11.348727,4.971059,0.0,A
0.0018796342,0.0025635895,0.0031277162,0.003070481,0.0023184025,0.0020241267,0.0021092335,0.0025627837,0.0020894362,0.0024432612,0.0023707997,0.0020759082,0.0025649692,0.0018061236,0.0026994192,0.0024418246,0.0025767314,0.0028225214,0.001996198,0.0026625367,0.0018353356,0.0024040872,0.003368092,0.003966361,0.0035213076,0.0057366984,0.0062478315,0.00950167,0.014812377,0.017729422,0.01512028,0.023856437,0.020678211,0.033738483,0.03263439,0.05235041,0.04710511,0.045027845,0.034852788,0.048966493,0.0373975,0.020637056,0.057790857,0.040800862,0.044195242,0.07343812,0.055186536,0.049427714,0.04432486,0.05954038,0.050657686,0.040296864,0.050320316,0.03909527,0.04078056,0.041815713,0.06307602,0.035820663,0.041879255,0.04893523,0.03255638,0.03800237,0.030640546,0.043900605,0.03613341,0.035699848,0.03128239,0.053195607,0.031696826,0.03106956,0.046192896,0.058267895,0.021910517,0.034734003,0.033517923,0.04012392,0.041355893,0.043478325,0.033203673,0.043662507,0.042885996,0.04838832,0.024922092,0.038927175,0.039010692,0.04137323,0.050391275,0.03211018,0.03310535,0.025631646,0.032049607,0.026818577,0.047339838,0.026202343,0.03045058,0.030463245,0.037105184,0.029082183,0.02879309,0.023256447,0.042523175,0.030675348,0.027548749,0.02655271,0.038241114,0.026725583,0.04627272,0.02826297,0.027506223,0.028564101,0.02426827,0.029336471,0.025398728,0.025758704,0.020637162,0.038253892,0.023539685,0.018704612,0.023423765,0.017510349,0.029995693,0.024493717,0.03818706,0.03410643,0.027281223,0.029665526,0.031472083,0.0265428,0.017582769,0.024712853,0.031281944,0.025515376,0.034144126,0.02309705,0.025850961,0.0159941,0.02920594,0.02084122,0.026729366,0.020966178,0.022771824,0.025784677,0.026888212,0.025477236,0.0177126,0.023960063,0.028396845,0.02337115,0.027420258,0.030921895,0.022444947,0.031019166,0.027833605,0.020418817,0.022551449,0.033289853,0.026636576,0.029007271,0.023750873,0.02140318,0.019640626,0.02774622,0.02041873,0.022773178,0.021503968,0.022009958,0.020556014,0.021053573,0.019789424,0.01618407,0.028132465,0.017781237,0.01637716,0.019182513,0.012092264,0.016487148,0.020165022,0.017679958,0.027309546,0.017329592,0.022450184,0.015574739,0.02489091,0.027385818,0.016391948,0.015687866,0.026787959,0.01883899,0.026570067,0.018413967,0.021235213,0.02122568,0.025278362,0.023997096,0.020913735,0.022131082,0.018691108,0.017238878,0.02620528,0.0,B
0.001857656,0.002517702,0.002359229,0.0020731175,0.0023184025,0.0037668447,0.0026642354,0.0023009581,0.0025231424,0.0020688423,0.0025905273,0.0024583987,0.0023455613,0.002593377,0.003567442,0.0026763522,0.0025013348,0.0036916009,0.0034041991,0.0032975927,0.003517204,0.0034099063,0.0048213224,0.0052184025,0.0061884155,0.0048156977,0.011209041,0.012715809,0.010596082,0.017729422,0.013626886,0.01951241,0.023795638,0.03009827,0.026737606,0.06159267,0.042820193,0.062313538,0.023241086,0.0260706,0.051921025,0.049385335,0.045446064,0.06485465,0.034704845,0.07343812,0.06389125,0.043130685,0.033194054,0.048404705,0.047407616,0.053561237,0.03423861,0.045696206,0.030706871,0.036224984,0.037184753,0.044602875,0.041879255,0.04725612,0.03933483,0.02403758,0.038460653,0.04211948,0.037842836,0.03104185,0.045283698,0.053195607,0.042493537,0.031218048,0.046192896,0.058267895,0.047638107,0.034734003,0.027261214,0.028046025,0.041355893,0.031574916,0.024185095,0.039672334,0.042885996,0.04838832,0.02834058,0.038927175,0.039010692,0.056440786,0.050391275,0.031128203,0.024570435,0.031749986,0.025670024,0.028258203,0.033444516,0.029333679,0.028909037,0.02915459,0.037105184,0.020244816,0.0270625,0.025623487,0.042523175,0.019687656,0.022982333,0.027962752,0.038241114,0.026725583,0.029381936,0.033804607,0.03229855,0.02740338,0.022227757,0.0378647,0.020177405,0.027819347,0.030523458,0.028615303,0.029682364,0.025035476,0.03285792,0.02196042,0.026474727,0.014624082,0.032217856,0.02396963,0.027281223,0.034085665,0.027524877,0.032263752,0.0332122,0.017085223,0.031281944,0.02058324,0.034144126,0.028642958,0.023949213,0.021559194,0.02920594,0.020339524,0.022287942,0.016841624,0.027988473,0.03143077,0.026888212,0.035991345,0.019619089,0.020097448,0.026398841,0.031069092,0.017939555,0.022676766,0.016324611,0.031019166,0.023199726,0.034480784,0.036386397,0.023332324,0.014010164,0.015547227,0.030345537,0.009880883,0.031296574,0.020365372,0.029437821,0.019052573,0.022704586,0.012348256,0.027579857,0.024885591,0.021212578,0.012199079,0.024717256,0.026716359,0.03092425,0.02504307,0.012413198,0.026161565,0.01946769,0.01570806,0.018057251,0.016053338,0.013682786,0.01808943,0.028415106,0.027385818,0.018480606,0.019731522,0.01700573,0.01253818,0.019267395,0.02129253,0.017987914,0.016539274,0.022742324,0.022908593,0.014629345,0.015113265,0.016324976,0.017458575,0.02620528,0.0,B
